tm,ma,mx,my,mz,ta,aa,ax,ay,az
116478.04571275,646.0291317065291,136.9021148681641,-67.05409240722656,-627.7859497070312,116478.03780075,1.020783832059545,-0.28253173828125,-0.9532318115234375,-0.231353759765625
116478.01615075,644.1209981288758,138.299072265625,-67.75257873535156,-625.439697265625,116478.00819175,1.474651666217944,-0.6893768310546875,-1.296707153320312,-0.133819580078125
116477.98659275,644.1578272840195,138.299072265625,-68.10182189941406,-625.439697265625,116477.97858375,0.810829715614967,-0.70849609375,-0.1297149658203125,0.3723602294921875
116477.95703275,642.1572172737386,136.5528717041016,-68.10182189941406,-623.7638549804688,116477.94897175,1.861111873353692,-1.6998291015625,-0.3029022216796875,0.694671630859375
116477.92746675,643.936749296339,140.7437591552734,-70.197265625,-624.4342041015625,116477.91936275,2.567368258042868,-2.064788818359375,-1.307723999023438,0.7860565185546875
116477.89790975,643.2889953851166,141.4422302246094,-68.80029296875,-623.7638549804688,116477.88973975,1.268777419726806,-0.7281646728515625,-0.8252105712890625,0.63134765625
116477.86835475,640.8998486904082,141.0929870605469,-68.45106506347656,-621.4176025390625,116477.86013975,0.7539998589965238,-0.2418212890625,-0.5785675048828125,0.4186859130859375
116477.83879975,638.6339749689001,138.8229370117188,-68.62568664550781,-619.5740966796875,116477.83052775,0.6286686583983394,-0.1298675537109375,-0.5737152099609375,0.221832275390625
116477.80923675,637.6210456300083,138.8229370117188,-68.27644348144531,-618.568603515625,116477.80091475,0.5988358830716465,-0.1659698486328125,-0.5655364990234375,0.10595703125
116477.77967775,634.5043418158124,137.7752075195312,-68.62568664550781,-615.552001953125,116477.77130075,0.6266155256824715,-0.382171630859375,-0.491790771484375,0.0688018798828125
116477.75011875,633.7955176101141,138.8229370117188,-68.97491455078125,-614.5465087890625,116477.74168875,0.6359430237961912,-0.4301605224609375,-0.467315673828125,0.031646728515625
116477.72055775,633.9223997254529,140.3945159912109,-68.45106506347656,-614.37890625,116477.71206375,0.6441537025817495,-0.229705810546875,-0.60174560546875,-0.008453369140625
116477.69099275,633.999837929339,140.7437591552734,-68.45106506347656,-614.37890625,116477.68246675,0.785854700455774,-0.2476959228515625,-0.73907470703125,-0.09991455078125
116477.66142675,633.1365617854233,141.2676086425781,-66.87948608398438,-613.5409545898438,116477.65285275,1.050018060091963,-0.7125244140625,-0.76654052734375,0.0852203369140625
116477.63188475,633.340879425445,142.4899597167969,-67.75257873535156,-613.3733520507812,116477.62324475,1.187783225240735,-0.8521881103515625,-0.806976318359375,0.1827392578125
116477.60231875,632.1805658838762,144.0615386962891,-67.22871398925781,-611.8650512695312,116477.59363575,1.272205149769839,-0.872406005859375,-0.8895416259765625,0.2571563720703125
116477.57275775,634.6535169294813,145.1092529296875,-66.87948608398438,-614.2113037109375,116477.56402175,1.39515057077845,-0.923980712890625,-0.983673095703125,-0.3536834716796875
116477.54320775,635.7713341983485,146.5062103271484,-68.27644348144531,-614.8816528320312,116477.53440975,1.384707749445925,-0.9289398193359375,-0.962188720703125,-0.3587188720703125
116477.51363975,636.4999861159653,148.2524108886719,-68.27644348144531,-615.2168579101562,116477.50479575,1.038798324176591,-0.64697265625,-0.802886962890625,-0.1260986328125
116477.48406575,637.2668108724397,148.6016540527344,-68.62568664550781,-615.88720703125,116477.47518275,0.8737390137985045,-0.528472900390625,-0.6748199462890625,0.1695709228515625
116477.45451875,639.6222078861883,147.9031677246094,-67.92720031738281,-618.568603515625,116477.44556875,0.9457283093184685,-0.6615753173828125,-0.6060028076171875,0.29913330078125
116477.42494875,638.967956877614,148.9508972167969,-68.62568664550781,-617.5631103515625,116477.41595575,1.330036946218012,-1.06048583984375,-0.795074462890625,-0.110565185546875
116477.39538175,639.0644729268125,148.4270324707031,-69.1495361328125,-617.7306518554688,116477.38634475,1.506835944685006,-1.116058349609375,-0.9862060546875,-0.2288360595703125
116477.36581375,639.6536728955492,147.5539398193359,-68.97491455078125,-618.568603515625,116477.35673475,1.13590359063693,-0.75823974609375,-0.82470703125,-0.1876373291015625
116477.33619875,640.3623832785265,147.0300750732422,-69.1495361328125,-619.4065551757812,116477.32712575,1.004993851266489,-0.5879669189453125,-0.8134918212890625,-0.050384521484375
116477.30663475,638.9432038103884,146.3315887451172,-69.498779296875,-618.0658569335938,116477.29751775,1.098842380562921,-0.6927490234375,-0.85296630859375,-0.0013580322265625
116477.27708675,637.6508392853145,146.6808319091797,-68.80029296875,-616.72509765625,116477.26790875,0.9843560292198404,-0.6120147705078125,-0.766265869140625,-0.0850372314453125
