tm,ma,mx,my,mz,ta,aa,ax,ay,az
246709.102484125,679.9133199715102,159.2534790039062,-22.00213623046875,-660.63330078125,246709.088554125,1.104582122873218,0.0305633544921875,-0.46746826171875,-1.000320434570312
246709.072949125,681.0309145587011,158.5549926757812,-21.30364990234375,-661.9739990234375,246709.058949125,1.042483614977125,0.0714263916015625,-0.4889373779296875,-0.917938232421875
246709.043399125,680.5431056413189,156.9834136962891,-22.52598571777344,-661.806396484375,246709.029344125,1.084926304556296,0.0878143310546875,-0.5531463623046875,-0.9291839599609375
246709.013854125,682.150272832596,156.9834136962891,-21.8275146484375,-663.4822998046875,246708.999740125,0.8735495845195893,-0.011474609375,-0.5244140625,-0.6985321044921875
246708.984308125,680.2889104591628,156.4595489501953,-23.39909362792969,-661.6387939453125,246708.970151125,1.072657318828395,0.0125274658203125,-0.451324462890625,-0.9730072021484375
246708.954760125,681.0768570869491,154.8879699707031,-23.57371520996094,-662.8119506835938,246708.940532125,0.9807282050857432,0.011383056640625,-0.4211273193359375,-0.8856353759765625
246708.925241125,681.0797840433506,154.3641204833984,-22.35136413574219,-662.9794921875,246708.910928125,0.9472819623079055,-0.010772705078125,-0.4384613037109375,-0.839630126953125
246708.895672125,681.7395468549523,153.4910125732422,-23.57371520996094,-663.8174438476562,246708.881329125,0.9513265320737616,-0.1463470458984375,-0.50640869140625,-0.79193115234375
246708.866132125,680.9428922951046,154.1894989013672,-24.27218627929688,-662.8119506835938,246708.851727125,0.985974130865337,-0.15960693359375,-0.498565673828125,-0.8355255126953125
246708.836603125,680.422152424936,153.4910125732422,-23.22447204589844,-662.4767456054688,246708.822125125,1.054401393668252,-0.0527191162109375,-0.2767486572265625,-1.016067504882812
246708.807059125,680.9570116858672,153.6656341552734,-23.39909362792969,-662.9794921875,246708.792506125,1.056491371148863,-0.10888671875,-0.093048095703125,-1.046737670898438
246708.777516125,680.6675441526809,153.6656341552734,-24.44680786132812,-662.6443481445312,246708.762915125,1.079196410735988,-0.1971588134765625,-0.34722900390625,-1.002609252929688
246708.747960125,679.9912718779669,151.5701904296875,-27.5899658203125,-662.3091430664062,246708.733310125,1.01064849559789,-0.15899658203125,-0.40087890625,-0.9140167236328125
246708.718422125,680.4890072425197,150.8717193603516,-27.5899658203125,-662.9794921875,246708.703705125,1.090109117948429,-0.4369354248046875,-0.339111328125,-0.9393768310546875
246708.688861125,681.1265255032496,152.2686767578125,-27.5899658203125,-663.314697265625,246708.674099125,0.6863932728650542,-0.4857025146484375,-0.1703948974609375,-0.4540863037109375
246708.659322125,680.02760727038,153.6656341552734,-24.79605102539062,-661.9739990234375,246708.644494125,0.8969213727256737,-0.2412261962890625,-0.5053558349609375,-0.7006378173828125
246708.629780125,679.6926363499678,154.5387420654297,-23.57371520996094,-661.47119140625,246708.614884125,0.9427952929795267,-0.0898895263671875,-0.1355133056640625,-0.9286651611328125
246708.600251125,679.6152639857521,159.6027221679688,-20.25593566894531,-660.298095703125,246708.585278125,1.186060355324343,-0.25933837890625,0.0078887939453125,-1.157333374023438
246708.570699125,679.395419027021,158.0311431884766,-19.73207092285156,-660.4656982421875,246708.555669125,0.8115842787226063,-0.2476806640625,-0.063751220703125,-0.770233154296875
246708.541153125,679.2845177601034,159.078857421875,-18.68435668945312,-660.1304931640625,246708.526063125,0.7402145757707147,-0.3865203857421875,0.0243682861328125,-0.6308135986328125
246708.511616125,678.4905223431592,156.9834136962891,-19.38282775878906,-659.7953491210938,246708.496459125,0.9189033165526744,-0.556243896484375,0.162994384765625,-0.7130279541015625
246708.482075125,678.1727049059115,154.5387420654297,-16.23966979980469,-660.1304931640625,246708.466851125,0.997108718051147,-0.5440216064453125,0.35687255859375,-0.755584716796875
246708.453412125,678.0564566649313,152.7925415039062,-14.14422607421875,-660.4656982421875,246708.437245125,1.007912545588954,-0.5478363037109375,0.4568634033203125,-0.712066650390625
