tm,ma,mx,my,mz,ta,aa,ax,ay,az
126595.1941237917,643.6207784813378,124.5040893554688,-14.14422607421875,-631.3052978515625,126595.1863707917,0.9938773476883783,-0.3736419677734375,0.9130096435546875,-0.120819091796875
126595.1645807917,643.9064505700443,123.6309967041016,-12.22340393066406,-631.80810546875,126595.1567567917,1.090232903552318,-0.330657958984375,1.0133056640625,-0.229095458984375
126595.1350387917,643.0978714053427,123.4563751220703,-14.49346923828125,-630.9701538085938,126595.1271497917,1.177988923772973,-0.2445831298828125,1.136642456054688,-0.189422607421875
126595.1054667917,643.9274119261424,124.5040893554688,-13.09651184082031,-631.6405029296875,126595.0975427917,0.8803457088798875,-0.113525390625,0.8687896728515625,-0.0855865478515625
126595.0759257917,645.9002044258184,124.5040893554688,-13.09651184082031,-633.6515502929688,126595.0679357917,1.051260951911231,-0.229278564453125,1.015396118164062,-0.1468048095703125
126595.0463627917,645.3335063752168,125.7264251708984,-13.9696044921875,-632.8135986328125,126595.0383277917,0.9696554094709826,-0.1863555908203125,0.941741943359375,-0.136474609375
126595.0168017917,645.8484799875965,123.2817535400391,-13.9696044921875,-633.8191528320312,126595.0087207917,1.007663075903573,-0.2415008544921875,0.968109130859375,-0.14080810546875
126594.9872737917,644.6449153312296,123.980224609375,-12.92189025878906,-632.4784545898438,126594.9791107917,1.016133445349948,-0.243682861328125,0.9773712158203125,-0.133758544921875
126594.9577307917,644.2634182582942,124.5040893554688,-13.44575500488281,-631.9757080078125,126594.9495027917,1.013029128560014,-0.26336669921875,0.966796875,-0.148895263671875
126594.9281597917,645.1824665917795,124.1548461914062,-13.44575500488281,-632.981201171875,126594.9198947917,1.066029134926329,-0.289031982421875,1.017837524414062,-0.12994384765625
126594.8986197917,645.5868368338562,125.377197265625,-13.62037658691406,-633.1488037109375,126594.8902847917,0.9707779914232793,-0.245391845703125,0.9286041259765625,-0.141021728515625
126594.8690477917,644.3187779176028,125.7264251708984,-12.57264709472656,-631.80810546875,126594.8606777917,1.031103099986037,-0.2077789306640625,1.001495361328125,-0.1304168701171875
126594.8395067917,645.3047776483857,125.7264251708984,-12.57264709472656,-632.8135986328125,126594.8310707917,1.06830451225586,-0.2430877685546875,1.034378051757812,-0.11065673828125
126594.8099357917,645.5030197518851,126.7741546630859,-12.22340393066406,-632.8135986328125,126594.8014607917,1.022000780598008,-0.2208404541015625,0.9880523681640625,-0.1395263671875
126594.7804027917,645.7538996908321,125.5518035888672,-12.04878234863281,-633.31640625,126594.7718537917,0.953877016178202,-0.191375732421875,0.9244537353515625,-0.13653564453125
126594.7508467917,647.601552370097,126.5995330810547,-12.04878234863281,-634.9922485351562,126594.7422457917,0.9374593519796419,-0.22882080078125,0.9061431884765625,-0.0733184814453125
126594.7214937917,645.3662033019467,126.0756683349609,-12.22340393066406,-632.8135986328125,126594.7126367917,0.9413089154060179,-0.260101318359375,0.9010009765625,-0.0812835693359375
126594.6919427917,644.9150427478031,125.377197265625,-12.92189025878906,-632.4784545898438,126594.6830247917,1.019385447069998,-0.278045654296875,0.97137451171875,-0.135162353515625
126594.6623747917,646.5676939977211,126.2502899169922,-13.09651184082031,-633.9866943359375,126594.6534137917,1.141510707027415,-0.3565216064453125,1.0697021484375,-0.177978515625
126594.6328177917,643.9880219702993,124.8533325195312,-12.74726867675781,-631.6405029296875,126594.6238037917,1.014258078998036,-0.2519073486328125,0.9697113037109375,-0.157867431640625
126594.6032607917,644.6455313745183,124.8533325195312,-12.74726867675781,-632.3108520507812,126594.5941917917,0.9671557988416247,-0.207763671875,0.93408203125,-0.140411376953125
126594.5737067917,645.0561445788347,125.2025756835938,-13.44575500488281,-632.64599609375,126594.5645817917,1.010692186316669,-0.1763153076171875,0.9861602783203125,-0.1337890625
126594.5441577917,644.832608700024,124.1548461914062,-12.39802551269531,-632.64599609375,126594.5349697917,1.005046185224298,-0.185028076171875,0.978973388671875,-0.13226318359375
126594.5146007917,646.4388387984421,125.5518035888672,-13.44575500488281,-633.9866943359375,126594.5053597917,0.9856415646503766,-0.20654296875,0.9534454345703125,-0.1406097412109375
126594.4850457917,644.5849831556862,124.5040893554688,-13.09651184082031,-632.3108520507812,126594.4757447917,1.016616886904716,-0.2527313232421875,0.969696044921875,-0.1712493896484375
126594.4554847917,643.8003788994785,124.6787109375,-13.27113342285156,-631.472900390625,126594.4461317917,1.043751947718255,-0.2579345703125,0.9985198974609375,-0.1607666015625
126594.4259237917,643.3225924787141,123.980224609375,-12.57264709472656,-631.1376953125,126594.4165157917,1.006168290380922,-0.23626708984375,0.9715728759765625,-0.11224365234375
126594.3963677917,643.3439213958071,123.980224609375,-13.62037658691406,-631.1376953125,126594.3869007917,0.9463410867596029,-0.2622222900390625,0.9062042236328125,-0.074798583984375
126594.3668087917,644.2034018058886,124.1548461914062,-13.79498291015625,-631.9757080078125,126594.3572877917,0.9738982342460238,-0.3877716064453125,0.8873138427734375,-0.103851318359375
126594.3372557917,641.5820121514558,125.0279541015625,-13.9696044921875,-629.1266479492188,126594.3276857917,1.084408587066482,-0.39990234375,0.9875030517578125,-0.2021331787109375
126594.3076987917,643.000723195706,123.980224609375,-12.92189025878906,-630.8025512695312,126594.2980647917,1.19928976741389,-0.1657867431640625,1.152420043945312,-0.2876434326171875
126594.2781457917,642.8445266348107,124.6787109375,-14.6680908203125,-630.4674072265625,126594.2684567917,0.9673283593554027,-0.0915679931640625,0.9558258056640625,-0.1172027587890625
126594.2485927917,644.7953608186506,125.5518035888672,-13.44575500488281,-632.3108520507812,126594.2388477917,0.9848121147264178,-0.1322479248046875,0.9693145751953125,-0.1131134033203125
126594.2190337917,645.1548651493579,124.1548461914062,-12.04878234863281,-632.981201171875,126594.2092387917,0.9754775717885706,-0.1896209716796875,0.948486328125,-0.1263885498046875
126594.1894797917,643.6809380519463,123.1071319580078,-14.14422607421875,-631.6405029296875,126594.1796307917,0.989884247498059,-0.278167724609375,0.941162109375,-0.1292572021484375
126594.1599227917,642.4635259426626,123.8056030273438,-12.39802551269531,-630.2998046875,126594.1500307917,1.046922834081068,-0.29254150390625,0.9988250732421875,-0.1132049560546875
126594.1303727917,643.5915942741966,124.5040893554688,-12.74726867675781,-631.3052978515625,126594.1204117917,1.00424506239439,-0.2519683837890625,0.9662322998046875,-0.106842041015625
