tm,ma,mx,my,mz,ta,aa,ax,ay,az
116531.05147175,660.6647289614594,127.6472473144531,-52.90988159179688,-646.0531005859375,116531.04549275,0.9295824402513224,-0.2750091552734375,-0.097808837890625,-0.882568359375
116531.02191475,659.2097062177955,127.8218688964844,-52.73526000976562,-644.5447998046875,116531.01587875,0.9332985145568864,-0.3174591064453125,-0.1457366943359375,-0.8654632568359375
116530.99236075,660.0373095553384,127.6472473144531,-53.25912475585938,-645.3827514648438,116530.98626475,1.009835805473983,-0.22491455078125,-0.1776580810546875,-0.9683074951171875
116530.96280675,659.4778531427014,127.9964904785156,-53.60835266113281,-644.71240234375,116530.95664875,1.051146696978863,-0.224090576171875,-0.1756134033203125,-1.011856079101562
116530.93325775,659.0433797283835,127.2980041503906,-53.95759582519531,-644.377197265625,116530.92703675,1.046445238027499,-0.2247161865234375,-0.183624267578125,-1.005401611328125
116530.90369275,660.4531433392345,127.4726257324219,-52.73526000976562,-645.885498046875,116530.89742375,1.014957606788178,-0.267486572265625,-0.1343231201171875,-0.969818115234375
116530.87413175,658.2824902932148,127.9964904785156,-55.00532531738281,-643.3717041015625,116530.86781175,0.7738398561402031,-0.365478515625,-0.1953125,-0.653533935546875
116530.84457875,659.6612589560388,127.1233978271484,-55.87841796875,-644.8800048828125,116530.83820075,1.096988773376122,-0.19927978515625,-0.162933349609375,-1.066360473632812
116530.81502075,659.6220578363698,127.8218688964844,-53.78297424316406,-644.8800048828125,116530.80858675,1.025023878678208,-0.207061767578125,-0.1846160888671875,-0.9867706298828125
116530.78545675,661.1574674782473,129.7426910400391,-53.95759582519531,-646.0531005859375,116530.77898175,1.044610523804073,-0.2205047607421875,-0.1746368408203125,-1.006027221679688
116530.75590075,659.7949602774247,127.6472473144531,-54.30683898925781,-645.0475463867188,116530.74936375,0.9921714854637574,-0.22943115234375,-0.161041259765625,-0.951751708984375
116530.72634175,660.6048960735418,127.9964904785156,-55.35455322265625,-645.7178955078125,116530.71975475,0.9900450764198917,-0.2328643798828125,-0.1862335205078125,-0.9440765380859375
116530.696807,659.1323663016477,128.6949768066406,-55.70379638671875,-644.0420532226562,116530.690172,1.023172029479076,-0.25628662109375,-0.1517181396484375,-0.9788665771484375
116530.667252,658.5730347701269,128.8695983886719,-54.48146057128906,-643.539306640625,116530.660561,0.9813537418529064,-0.2425994873046875,-0.20599365234375,-0.928314208984375
116530.637694,659.2041336881886,130.2665557861328,-54.83070373535156,-643.8744506835938,116530.63095,1.002267498431565,-0.2252655029296875,-0.1891632080078125,-0.9581298828125
116530.608833,658.6351749979027,130.0919342041016,-54.30683898925781,-643.3717041015625,116530.601342,1.014376043277409,-0.2310638427734375,-0.2115020751953125,-0.9647979736328125
116530.579272,660.508313201422,131.1396484375,-54.65608215332031,-645.0475463867188,116530.571733,1.048999696644745,-0.227935791015625,-0.1893768310546875,-1.006271362304688
116530.549717,660.1749200969939,129.7426910400391,-53.95759582519531,-645.0475463867188,116530.542123,0.9964839981938977,-0.2101593017578125,-0.139251708984375,-0.9640655517578125
116530.52016,659.4755340453053,130.4411773681641,-55.70379638671875,-644.0420532226562,116530.512517,0.9535199662691467,-0.2079620361328125,-0.1580047607421875,-0.91705322265625
116530.490606,659.4411047316705,131.3142700195312,-55.179931640625,-643.8744506835938,116530.482909,0.9644727316918715,-0.139434814453125,-0.196319580078125,-0.933929443359375
116530.461038,660.3431723185638,130.6157989501953,-55.87841796875,-644.8800048828125,116530.453299,0.9867912831475326,-0.0667724609375,-0.1380157470703125,-0.9748077392578125
116530.431482,659.7131484037162,131.4888916015625,-56.05303955078125,-644.0420532226562,116530.42369,0.9398517072904399,-0.050048828125,-0.3323516845703125,-0.8777008056640625
116530.401913,660.6209095471111,132.0127563476562,-55.87841796875,-644.8800048828125,116530.394079,1.229600928927463,0.0160675048828125,-0.501861572265625,-1.122406005859375
116530.372352,660.5664773921827,131.1396484375,-55.35455322265625,-645.0475463867188,116530.364469,0.9071338086966479,-0.225006103515625,-0.22369384765625,-0.8498382568359375
116530.342792,661.2148379848754,129.7426910400391,-54.65608215332031,-646.0531005859375,116530.334856,1.004301205686567,-0.3125152587890625,-0.1935882568359375,-0.934600830078125
116530.313222,663.193652680246,132.1873779296875,-52.90988159179688,-647.72900390625,116530.305251,1.11779018860636,-0.159027099609375,-0.1366729736328125,-1.097946166992188
116530.283677,664.8403243339899,135.1559143066406,-51.68753051757812,-648.902099609375,116530.275641,1.066420864827754,-0.0310211181640625,-0.178497314453125,-1.050918579101562
116530.254118,665.2470554199056,133.5843353271484,-50.46519470214844,-649.7400512695312,116530.246017,1.121887678238928,0.003173828125,-0.0878448486328125,-1.118438720703125
116530.224564,666.5740265391145,135.6797790527344,-49.41748046875,-650.74560546875,116530.216403,1.155039018325195,-0.1534423828125,0.053741455078125,-1.143539428710938
116530.195007,667.6340483494406,134.8066711425781,-50.63981628417969,-651.918701171875,116530.186791,1.020307953556594,-0.25323486328125,0.0976104736328125,-0.983551025390625
116530.165451,665.4718815935726,132.7112274169922,-49.24285888671875,-650.2427978515625,116530.157179,0.8966312175208444,-0.099212646484375,0.0918121337890625,-0.886383056640625
116530.135895,666.3184021630954,133.4097137451172,-49.94132995605469,-650.9131469726562,116530.127565,0.8425107722869838,-0.2003936767578125,-0.1220855712890625,-0.809173583984375
116530.106339,666.840205038484,136.7274932861328,-50.11595153808594,-650.74560546875,116530.097951,0.9057201938930071,-0.0058746337890625,0.0708770751953125,-0.902923583984375
116530.076786,667.406423176952,138.8229370117188,-51.86215209960938,-650.74560546875,116530.068336,1.110123970213773,0.0124664306640625,0.248046875,-1.081985473632812
116530.047226,668.1770043900422,143.3630523681641,-53.60835266113281,-650.410400390625,116530.038721,0.8929270137063628,0.0524749755859375,-0.0982208251953125,-0.885955810546875
116530.017666,668.3478586634428,144.5853881835938,-54.48146057128906,-650.2427978515625,116530.009102,0.9621357837737537,0.128173828125,-0.116668701171875,-0.9463958740234375
116529.988097,667.5127312485444,145.6331176757812,-53.43373107910156,-649.2373046875,116529.979489,0.9352348009719083,0.1300201416015625,-0.1635894775390625,-0.911590576171875
116529.958548,670.2209552037835,146.1569671630859,-51.16368103027344,-652.0863037109375,116529.949878,1.118723790656594,0.2862396240234375,0.1248931884765625,-1.074249267578125
116529.928993,670.5088092772104,147.0300750732422,-50.29057312011719,-652.2538452148438,116529.920268,1.067211224911337,0.2516021728515625,0.1253509521484375,-1.029525756835938
116529.899448,669.9800247823022,145.9823608398438,-50.63981628417969,-651.918701171875,116529.890655,0.8688864444764646,0.182159423828125,-0.0175628662109375,-0.849395751953125
116529.869881,670.983438940694,147.9031677246094,-51.86215209960938,-652.4214477539062,116529.861042,1.087171136439484,0.213775634765625,-0.046966552734375,-1.064910888671875
116529.840334,669.8949720291939,148.0777893066406,-52.03677368164062,-651.2483520507812,116529.831427,1.078518292681266,0.250274658203125,-0.0927734375,-1.044967651367188
116529.810781,670.6575708442946,147.9031677246094,-51.86215209960938,-652.0863037109375,116529.80181,1.007015648023498,0.2776947021484375,-0.059234619140625,-0.966156005859375
116529.781219,670.8565593453503,149.4747619628906,-52.03677368164062,-651.918701171875,116529.772195,1.084867766450275,0.2818756103515625,-0.0059051513671875,-1.047592163085938
116529.751661,670.5309836242793,147.2046966552734,-52.21139526367188,-652.0863037109375,116529.742581,1.018036832768701,0.2021484375,-0.1123046875,-0.991424560546875
116529.722108,669.5875658296095,146.6808319091797,-52.03677368164062,-651.2483520507812,116529.712967,0.9386791847581757,0.229095458984375,-0.1190032958984375,-0.9024810791015625
116529.692549,670.7803660698423,146.8554534912109,-52.21139526367188,-652.4214477539062,116529.683355,0.8987734442529803,0.2333984375,-0.1778717041015625,-0.849517822265625
116529.662993,669.1784048666686,143.5376739501953,-51.33830261230469,-651.58349609375,116529.653746,0.9181278648860866,0.181121826171875,-0.07659912109375,-0.896820068359375
116529.633429,670.0561763439617,143.1884307861328,-50.98905944824219,-652.5890502929688,116529.624126,1.1966187923824,0.2356414794921875,-0.05181884765625,-1.172042846679688
116529.604061,669.7121672961895,143.0138092041016,-49.0682373046875,-652.4214477539062,116529.594508,1.025759440578435,0.1947174072265625,-0.132171630859375,-0.9983978271484375
116529.574502,670.4913024871224,143.3630523681641,-49.7667236328125,-653.091796875,116529.564908,0.8276894376781571,0.195465087890625,-0.018646240234375,-0.8040618896484375
116529.544949,669.7370739223384,144.4107818603516,-49.7667236328125,-652.0863037109375,116529.535297,1.049118606581656,0.2966461181640625,-0.009979248046875,-1.006256103515625
116529.515389,669.7378460922225,143.0138092041016,-49.41748046875,-652.4214477539062,116529.505688,1.232117541070958,0.4476776123046875,-0.0200347900390625,-1.147735595703125
116529.485825,671.5454172442826,145.1092529296875,-50.11595153808594,-653.7621459960938,116529.476078,1.124267917450761,0.482452392578125,-0.05511474609375,-1.013992309570312
116529.456265,671.0704343429356,145.8077392578125,-50.46519470214844,-653.091796875,116529.446469,1.053294160053331,0.45306396484375,0.014739990234375,-0.9507598876953125
116529.426704,670.3638783732828,144.4107818603516,-49.41748046875,-652.756591796875,116529.416869,0.880676497159909,0.2929534912109375,0.002197265625,-0.8305206298828125
116529.397151,670.9428825603262,143.3630523681641,-46.97279357910156,-653.7621459960938,116529.387247,1.004148932867942,0.4775543212890625,0.1593170166015625,-0.86883544921875
116529.367602,671.7063272662052,144.2361602783203,-48.19512939453125,-654.264892578125,116529.357635,1.102809833583415,0.2609405517578125,0.1383056640625,-1.062530517578125
116529.338042,670.9166539944816,145.45849609375,-49.41748046875,-653.091796875,116529.328024,0.8380861989158467,0.31072998046875,-0.02447509765625,-0.7779693603515625
116529.30848,669.5797631121943,143.8869171142578,-51.33830261230469,-651.918701171875,116529.298414,0.9429120325784974,0.4188385009765625,-0.0951995849609375,-0.8394012451171875
116529.278926,670.4948652363847,144.4107818603516,-51.16368103027344,-652.756591796875,116529.2688,0.898690756834718,0.3702545166015625,-0.163665771484375,-0.8023529052734375
116529.249361,670.1308951158182,143.5376739501953,-50.98905944824219,-652.5890502929688,116529.23919,1.152927788130746,0.5303955078125,-0.109649658203125,-1.017791748046875
116529.219807,669.6977524385924,143.8869171142578,-48.54437255859375,-652.2538452148438,116529.209579,1.141321302954208,0.4808349609375,0.0771484375,-1.032211303710938
116529.190253,670.7852048215731,141.4422302246094,-48.19512939453125,-653.9297485351562,116529.179968,1.083288690134508,0.430633544921875,0.1686859130859375,-0.9795989990234375
116529.160696,672.4695241378454,141.4422302246094,-48.89361572265625,-655.6056518554688,116529.150355,0.9959585618161504,0.24432373046875,0.3310089111328125,-0.907012939453125
116529.131132,671.1850800775941,142.1407165527344,-47.14741516113281,-654.264892578125,116529.12074,0.8955923954913493,0.27313232421875,0.2708587646484375,-0.80877685546875
116529.101575,671.2794363838292,145.2838745117188,-48.19512939453125,-653.5946044921875,116529.091125,1.083352935693237,0.302978515625,0.1665496826171875,-1.026702880859375
116529.072017,671.8539362031245,148.2524108886719,-49.41748046875,-653.427001953125,116529.06151,0.9209699994818616,0.2976531982421875,0.2020111083984375,-0.847808837890625
116529.042479,672.6709059455987,150.3478546142578,-49.7667236328125,-653.7621459960938,116529.031886,0.8765049497518808,0.33709716796875,0.145172119140625,-0.79595947265625
116529.012898,672.4301210338507,153.4910125732422,-50.11595153808594,-652.756591796875,116529.002285,0.9267372983515134,0.3248138427734375,0.278961181640625,-0.8218994140625
116528.983336,672.3972600956428,154.5387420654297,-50.81443786621094,-652.4214477539062,116528.972652,0.945927388673486,0.30596923828125,0.2486419677734375,-0.8598480224609375
116528.953779,672.4597185021353,159.4281005859375,-49.41748046875,-651.4158935546875,116528.943043,0.9237233984916884,0.3154144287109375,0.14886474609375,-0.8553466796875
116528.924218,672.5802668101487,162.7458801269531,-46.79817199707031,-650.9131469726562,116528.913441,1.015204595018578,0.3459625244140625,0.1629180908203125,-0.9404296875
116528.894665,672.6669824355467,166.0636596679688,-48.02052307128906,-650.0751953125,116528.88384,1.050104239996676,0.400909423828125,0.203704833984375,-0.948944091796875
116528.865109,673.1930029604483,170.6037750244141,-43.82963562011719,-649.7400512695312,116528.854222,0.8749951234483643,0.4671783447265625,0.1039581298828125,-0.7324981689453125
116528.835554,672.7191193867391,173.2230834960938,-43.65501403808594,-648.56689453125,116528.824605,0.7015828740120793,0.528564453125,-0.209991455078125,-0.4107818603515625
116528.805995,670.8259182276039,175.3185272216797,-40.86109924316406,-646.220703125,116528.794991,0.8285350456349225,0.588714599609375,-0.0450592041015625,-0.5812530517578125
116528.776446,671.7540298575481,178.4616851806641,-37.01945495605469,-646.5558471679688,116528.765372,0.9298861261618034,0.74517822265625,0.128265380859375,-0.5412445068359375
116528.746885,669.8174336456616,181.6048431396484,-33.17781066894531,-643.8744506835938,116528.735744,1.252494788287061,0.974609375,0.134002685546875,-0.7751922607421875
116528.71733,668.238123802228,182.8271789550781,-30.20927429199219,-642.031005859375,116528.706124,1.195450179968937,0.936370849609375,0.080810546875,-0.73876953125
116528.687773,667.9682765374934,184.5733795166016,-27.76458740234375,-641.360595703125,116528.676511,1.292573623827357,0.8015594482421875,0.2628936767578125,-0.9793548583984375
116528.658219,666.3026100006373,184.5733795166016,-26.36763000488281,-639.6847534179688,116528.646911,1.132244706292276,0.64825439453125,0.4184722900390625,-0.8286285400390625
116528.628666,666.488934577207,185.6211090087891,-23.57371520996094,-639.6847534179688,116528.617293,1.13439967380095,0.6707000732421875,0.5543365478515625,-0.7278289794921875
116528.597842,664.6158625630583,188.0657806396484,-23.92295837402344,-637.0032958984375,116528.587688,0.5833086738295147,0.0802459716796875,0.4389801025390625,-0.375640869140625
116528.568286,661.530848014356,187.7165374755859,-21.1290283203125,-633.9866943359375,116528.558071,1.312017662608429,0.751983642578125,0.986846923828125,-0.426666259765625
116528.538728,655.1709377407146,190.5104675292969,-17.63662719726562,-626.6128540039062,116528.528466,1.166937531603907,0.7051239013671875,0.85174560546875,-0.3729248046875
116528.509189,651.7089272315236,189.8119812011719,-15.54118347167969,-623.2611083984375,116528.498853,1.141178280342556,0.644866943359375,0.896392822265625,-0.2879486083984375
116528.479623,647.1014043918583,189.9866027832031,-15.017333984375,-618.4010009765625,116528.46924,0.7966628272820236,0.60009765625,0.5229949951171875,0.0321044921875
116528.450065,647.6970487719863,191.2089385986328,-17.98587036132812,-618.568603515625,116528.439624,0.7660074127429153,0.2617645263671875,0.715118408203125,0.0827789306640625
116528.420509,647.5856303034499,190.3358459472656,-17.46200561523438,-618.7362060546875,116528.410011,0.7823611699059702,0.1981353759765625,0.6272430419921875,-0.423553466796875
116528.390947,646.7566456187448,191.2089385986328,-18.68435668945312,-617.5631103515625,116528.380396,1.144977421586098,0.419586181640625,0.953399658203125,-0.475341796875
116528.361391,645.6447081667745,191.3835601806641,-17.11277770996094,-616.3899536132812,116528.350794,0.7717415450413311,0.2527008056640625,0.7168121337890625,-0.133819580078125
116528.331828,647.5541012697953,189.2881164550781,-15.71580505371094,-619.0713500976562,116528.321163,0.9558376983157516,0.3658905029296875,0.8224029541015625,-0.321563720703125
116528.302277,649.1060972248054,188.7642669677734,-13.09651184082031,-620.9148559570312,116528.291559,1.021615915804959,0.32647705078125,0.962921142578125,0.0994720458984375
116528.272726,649.8715052345051,185.9703369140625,-11.35031127929688,-622.5906982421875,116528.26195,1.110451568509277,0.4896240234375,0.973907470703125,0.2118377685546875
116528.243172,651.4409193781942,186.4942016601562,-9.778732299804688,-624.0989990234375,116528.232327,1.432309981151372,1.000762939453125,1.020599365234375,-0.0914459228515625
116528.21361,650.5723088950682,185.2718658447266,-6.810195922851562,-623.5962524414062,116528.202737,1.740237387339878,1.143234252929688,1.308303833007812,-0.098907470703125
116528.184057,652.6210046117582,183.5256652832031,-2.968551635742188,-626.2776489257812,116528.173125,1.443688767769161,0.84710693359375,1.128875732421875,0.3037872314453125
116528.154496,653.1797143652889,182.6525573730469,-2.793930053710938,-627.1156005859375,116528.143511,1.464351638942848,0.4662322998046875,1.332321166992188,0.38970947265625
116528.12494,653.3669456094982,179.858642578125,-1.746200561523438,-628.1211547851562,116528.113897,1.273019056376177,0.4664306640625,1.1458740234375,0.29998779296875
116528.095379,649.8212788491526,179.858642578125,-0.698486328125,-624.4342041015625,116528.084275,1.176029975360299,0.4008331298828125,1.080673217773438,0.2335052490234375
116528.06583,649.0189165757375,178.1124420166016,1.396957397460938,-624.0989990234375,116528.054645,1.038565642931692,0.386322021484375,0.89031982421875,0.3697357177734375
116528.0363,646.9566798338151,178.8109130859375,1.746185302734375,-621.7528076171875,116528.025041,1.039910850659015,0.1583404541015625,1.019790649414062,0.1279449462890625
116528.006745,643.8040660288621,176.7154846191406,2.444671630859375,-619.0713500976562,116527.995427,0.7104002019680191,0.2906341552734375,0.6311798095703125,0.1476898193359375
116527.977191,638.4327296126698,177.0647277832031,4.190872192382812,-613.3733520507812,116527.965811,0.7301180880456164,0.109161376953125,0.71636962890625,0.0892791748046875
116527.947627,635.204158964977,171.6515045166016,7.159408569335938,-611.5299072265625,116527.936194,0.6013875134360526,0.059112548828125,0.5974273681640625,0.035400390625
116527.918071,631.3369044682377,171.6515045166016,7.508651733398438,-607.5077514648438,116527.906575,0.6896983465675728,-0.060302734375,0.6744384765625,-0.131072998046875
116527.888512,628.1304461426213,168.6829528808594,8.730987548828125,-604.9939575195312,116527.876959,0.6376344527971609,-0.122406005859375,0.621246337890625,-0.0751495361328125
116527.85896,629.3737218105546,167.8098602294922,10.30258178710938,-606.5022583007812,116527.847343,0.8732148832612018,-0.08001708984375,0.8694000244140625,0.015655517578125
116527.829395,629.5775590115346,167.4606170654297,8.556381225585938,-606.83740234375,116527.817726,1.541184632294747,-0.203521728515625,1.526321411132812,0.0645904541015625
116527.799834,629.4085285687511,169.2068176269531,9.254852294921875,-606.1670532226562,116527.7881,1.559993730683106,-0.18670654296875,1.519882202148438,-0.29779052734375
116527.770282,631.6977203620063,168.6829528808594,9.778717041015625,-608.680908203125,116527.758493,1.499425811458812,-0.1501922607421875,1.4271240234375,-0.434783935546875
116527.740722,634.667435889475,167.6352386474609,10.82643127441406,-612.0326538085938,116527.72888,0.9490173377822175,-0.132568359375,0.8880157470703125,0.3073883056640625
116527.711165,638.2788006696405,166.5875244140625,11.17567443847656,-616.0548095703125,116527.699267,1.005521903554115,-0.5256805419921875,0.703765869140625,0.4893341064453125
116527.681613,640.9706449220488,166.9367523193359,11.87416076660156,-618.7362060546875,116527.669655,0.8043888549690088,-0.230377197265625,0.6553802490234375,0.405517578125
116527.652058,641.1878400572703,167.1113739013672,12.39801025390625,-618.90380859375,116527.640042,1.006891617451734,0.1580657958984375,0.994384765625,-0.0066986083984375
116527.622497,638.565656236707,167.6352386474609,11.87416076660156,-616.0548095703125,116527.610431,1.158707358784581,0.1649322509765625,1.14642333984375,-0.0333709716796875
116527.5922,637.9716789465747,168.5083312988281,11.00105285644531,-615.2168579101562,116527.580818,1.277984041338246,0.221466064453125,1.253982543945312,-0.1082763671875
116527.562645,634.9771484013249,168.6829528808594,12.5726318359375,-612.0326538085938,116527.551204,1.070157426521242,0.1677703857421875,1.049942016601562,-0.1212921142578125
116527.533083,632.6684070806389,166.7621459960938,11.35029602050781,-610.189208984375,116527.521592,1.026094706382447,0.24609375,0.9889373779296875,-0.11962890625
116527.503524,631.9445328375651,165.8890380859375,10.82643127441406,-609.6864013671875,116527.49198,1.072446632936813,0.2107086181640625,1.04498291015625,-0.117279052734375
116527.473974,629.9500457515534,164.4920806884766,10.12796020507812,-608.0105590820312,116527.462366,0.9815665282886298,0.0890655517578125,0.9774627685546875,-0.0103302001953125
116527.444419,626.3561699425733,161.6981506347656,12.5726318359375,-604.9939575195312,116527.432751,0.9971751202123358,-0.0068359375,0.986907958984375,-0.1425628662109375
116527.41486,625.0775052702406,161.1743011474609,12.04876708984375,-603.82080078125,116527.403136,0.9638044068482113,-0.132598876953125,0.93804931640625,-0.1772003173828125
116527.385308,624.2677958141827,158.0311431884766,11.69953918457031,-603.82080078125,116527.373522,1.103994931404283,-0.11724853515625,1.09747314453125,0.0247039794921875
116527.355745,622.7357160891497,155.0625915527344,12.921875,-602.98291015625,116527.343903,0.7660063207891435,-0.114166259765625,0.75433349609375,-0.0686492919921875
116527.32618,620.3703062897272,152.7925415039062,12.04876708984375,-601.139404296875,116527.314288,1.10822329891497,0.0268402099609375,1.08966064453125,-0.2001953125
116527.296618,619.5628945580996,152.0940551757812,12.74725341796875,-600.4690551757812,116527.284672,1.218774770922826,0.134735107421875,1.205780029296875,-0.1155548095703125
116527.267055,617.8091086159308,150.3478546142578,11.35029602050781,-599.1283569335938,116527.255055,0.9209741009396056,-0.258819580078125,0.88311767578125,-0.0361785888671875
116527.237494,615.7643040799527,148.0777893066406,9.429473876953125,-597.6200561523438,116527.225437,1.043579061068432,-0.188690185546875,1.0233154296875,-0.0792388916015625
116527.207935,613.8256952144385,146.6808319091797,10.82643127441406,-595.9442138671875,116527.19582,0.9889347105632864,-0.087799072265625,0.9771575927734375,-0.1242828369140625
116527.178375,611.9799527720435,145.9823608398438,7.334030151367188,-594.268310546875,116527.166206,1.040187910671151,-0.3438720703125,0.9722442626953125,-0.135955810546875
116527.148807,610.1785596754233,142.4899597167969,7.334030151367188,-593.2627563476562,116527.136591,0.9729164037260162,-0.359954833984375,0.899322509765625,-0.0906524658203125
116527.119241,610.4231175767941,139.3467864990234,6.63555908203125,-594.268310546875,116527.106973,1.088636929174771,-0.3043060302734375,1.045196533203125,0.009613037109375
116527.08968,608.6446713268983,135.8543853759766,5.58782958984375,-593.2627563476562,116527.077358,1.197697688784462,-0.3644561767578125,1.1273193359375,0.175506591796875
116527.060122,606.8746353620356,136.0290069580078,4.016250610351562,-591.4193115234375,116527.047748,1.208092870103878,-0.5760650634765625,1.061248779296875,-0.037261962890625
116527.030563,604.6216194562837,135.5051574707031,1.047714233398438,-589.2406616210938,116527.018133,1.186611470343639,-0.574005126953125,1.030380249023438,0.1299285888671875
116527.001009,602.4919899168596,136.2036285400391,0.3492279052734375,-586.8944091796875,116526.988517,0.9671669445613263,-0.4431610107421875,0.84698486328125,0.1470947265625
116526.971439,601.2976278224645,138.8229370117188,-1.57159423828125,-585.0509033203125,116526.958901,0.9983436780955003,-0.5208892822265625,0.8452301025390625,-0.104644775390625
